I, [2024-11-10T03:51:36.244635 #36864]  INFO -- : ItemCollection initialized
I, [2024-11-10T03:51:42.187840 #36864]  INFO -- : Item 23 Link: https://rozetka.com.ua/ua/lenovo-82qd00jara/p452391086/
I, [2024-11-10T03:51:42.190844 #36864]  INFO -- : Item 24 Link: https://rozetka.com.ua/ua/asus-90nb0za2-m019f0/p446967818/
I, [2024-11-10T03:51:42.198027 #36864]  INFO -- : Item 25 Link: https://rozetka.com.ua/ua/hp-94z26ea/p401441715/
I, [2024-11-10T03:51:42.201418 #36864]  INFO -- : Item 26 Link: https://rozetka.com.ua/ua/lenovo-82vg00clra/p373825863/
I, [2024-11-10T03:51:42.205851 #36864]  INFO -- : Item 27 Link: https://rozetka.com.ua/ua/acer-nxk6seu00m/p396244794/
I, [2024-11-10T03:51:42.209050 #36864]  INFO -- : Item 28 Link: https://rozetka.com.ua/ua/asus-90nb0za3-m00h30/p386525877/
I, [2024-11-10T03:51:42.213512 #36864]  INFO -- : Item 29 Link: https://rozetka.com.ua/ua/hp-4a7p1ea/p314196580/
I, [2024-11-10T03:51:42.216729 #36864]  INFO -- : Item 30 Link: https://rozetka.com.ua/ua/acer-nxkn4eu00c/p398545104/
I, [2024-11-10T03:51:42.220350 #36864]  INFO -- : Item 31 Link: https://rozetka.com.ua/ua/lenovo-82k20273ra/p424461975/
I, [2024-11-10T03:51:42.223793 #36864]  INFO -- : Item 32 Link: https://rozetka.com.ua/ua/asus-90nr0ch5-m00720/p414981579/
I, [2024-11-10T03:51:42.227610 #36864]  INFO -- : Item 33 Link: https://rozetka.com.ua/ua/lenovo-82xb00aera/p452380604/
I, [2024-11-10T03:51:42.231583 #36864]  INFO -- : Item 34 Link: https://rozetka.com.ua/ua/acer-nxksfeu003/p417376353/
I, [2024-11-10T03:51:42.237551 #36864]  INFO -- : Item 35 Link: https://rozetka.com.ua/ua/hp-4a7n2ea/p314213398/
I, [2024-11-10T03:51:42.242550 #36864]  INFO -- : Item 36 Link: https://rozetka.com.ua/ua/acer-nhqqeeu001/p436935452/
I, [2024-11-10T03:51:42.247713 #36864]  INFO -- : Item 37 Link: https://rozetka.com.ua/ua/acer-nhqnbeu00d/p436935443/
I, [2024-11-10T03:51:42.250850 #36864]  INFO -- : Item 38 Link: https://rozetka.com.ua/ua/acer-nhqsheu00b/p436935128/
I, [2024-11-10T03:51:42.253456 #36864]  INFO -- : Item 39 Link: https://rozetka.com.ua/ua/asus-90nb0vx1-m00v50/p360279624/
I, [2024-11-10T03:51:42.256720 #36864]  INFO -- : Item 40 Link: https://rozetka.com.ua/ua/acer-nhqn4eu003/p391395957/
I, [2024-11-10T03:51:42.259513 #36864]  INFO -- : Item 41 Link: https://rozetka.com.ua/ua/apple-mrx83ua-a/p402417297/
I, [2024-11-10T03:51:42.266391 #36864]  INFO -- : Item 42 Link: https://rozetka.com.ua/ua/acer-nxkmheu005/p404990460/
I, [2024-11-10T03:51:42.269149 #36864]  INFO -- : Item 43 Link: https://rozetka.com.ua/ua/lenovo-82vg00kjra/p400987383/
I, [2024-11-10T03:51:42.271815 #36864]  INFO -- : Item 44 Link: https://rozetka.com.ua/ua/hp-8f2d0ea/p394916523/
I, [2024-11-10T03:51:42.274936 #36864]  INFO -- : Item 45 Link: https://rozetka.com.ua/ua/asus-90nr0jf7-m00830/p440616494/
I, [2024-11-10T03:51:42.280725 #36864]  INFO -- : Item 46 Link: https://rozetka.com.ua/ua/acer-nxkn4eu006/p391382856/
I, [2024-11-10T03:51:42.283697 #36864]  INFO -- : Item 47 Link: https://rozetka.com.ua/ua/lenovo-83dv00kera/p426719823/
I, [2024-11-10T03:51:42.286927 #36864]  INFO -- : Item 48 Link: https://rozetka.com.ua/ua/hp-9g9j3ea/p401984439/
I, [2024-11-10T03:51:42.290002 #36864]  INFO -- : Item 49 Link: https://rozetka.com.ua/ua/asus-90nr0gw1-m00km0/p403184586/
I, [2024-11-10T03:51:42.293339 #36864]  INFO -- : Item 50 Link: https://rozetka.com.ua/ua/acer-nxegyeu02z/p452407682/
I, [2024-11-10T03:51:42.297876 #36864]  INFO -- : Item 51 Link: https://rozetka.com.ua/ua/hp-9g9j1ea/p404328735/
I, [2024-11-10T03:51:42.300832 #36864]  INFO -- : Item 52 Link: https://rozetka.com.ua/ua/acer-nxk6seu01p/p398523630/
I, [2024-11-10T03:51:42.304353 #36864]  INFO -- : Item 53 Link: https://rozetka.com.ua/ua/lenovo-82xv00jtra/p403382832/
I, [2024-11-10T03:51:42.307253 #36864]  INFO -- : Item 54 Link: https://rozetka.com.ua/ua/asus-90nr0je7-m004d0/p418645080/
I, [2024-11-10T03:51:42.310915 #36864]  INFO -- : Item 55 Link: https://rozetka.com.ua/ua/hp-949w8ea/p401441637/
I, [2024-11-10T03:51:42.315173 #36864]  INFO -- : Item 56 Link: https://rozetka.com.ua/ua/lenovo-82xb00afra/p449473346/
I, [2024-11-10T03:51:42.318689 #36864]  INFO -- : Item 57 Link: https://rozetka.com.ua/ua/asus-90nb0za3-m00h20/p428285120/
I, [2024-11-10T03:51:42.321803 #36864]  INFO -- : Item 58 Link: https://rozetka.com.ua/ua/acer-nxkhjeu006/p425324088/
I, [2024-11-10T03:51:42.324859 #36864]  INFO -- : Item 59 Link: https://rozetka.com.ua/ua/hp-9m3h1at/p438423755/
I, [2024-11-10T03:51:42.329358 #36864]  INFO -- : Item 60 Link: https://rozetka.com.ua/ua/acer-nxvtpeu005/p436935104/
I, [2024-11-10T03:51:42.329440 #36864]  INFO -- : Extracted 60 product links
I, [2024-11-10T03:51:42.330974 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/lenovo-83bg001ara/p379912026/
I, [2024-11-10T03:51:46.549272 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/asus-90nr0eb8-m00bz0/p439082606/
I, [2024-11-10T03:51:47.569334 #36864]  INFO -- : Saved image for Ноутбук Lenovo IdeaPad Slim 5 16IAH8 (83BG001ARA) Cloud Grey / 16" IPS WUXGA / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури / Зарядка через Type-C at media_dir/________Lenovo_IdeaPad_Slim_5_16IAH8__83BG001ARA__Cloud_Grey___16__IPS_WUXGA___Intel_Core_i5-12450H___RAM_16______SSD_512_______________________________________________Type-C.jpg
I, [2024-11-10T03:51:47.569390 #36864]  INFO -- : Item initialized with name: Ноутбук Lenovo IdeaPad Slim 5 16IAH8 (83BG001ARA) Cloud Grey / 16" IPS WUXGA / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури / Зарядка через Type-C, price: 26999, rating: 4.783785, rating_amount: 331, image_path: https://content.rozetka.com.ua/goods/images/big/334492324.jpg
I, [2024-11-10T03:51:47.569422 #36864]  INFO -- : Item added: Item Details - name: Ноутбук Lenovo IdeaPad Slim 5 16IAH8 (83BG001ARA) Cloud Grey / 16" IPS WUXGA / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / Підсвічування клавіатури / Зарядка через Type-C, price: 26999, rating: 4.783785, rating_amount: 331, image_path: https://content.rozetka.com.ua/goods/images/big/334492324.jpg
I, [2024-11-10T03:51:50.023315 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/hp-a2bk1ea/p444274220/
I, [2024-11-10T03:51:51.061743 #36864]  INFO -- : Saved image for Ноутбук ASUS TUF Gaming A15 FA507NU-LP105 (90NR0EB8-M00BZ0) Jaeger Gray / 15.6" IPS Full HD 144 Гц / AMD Ryzen 5 7535HS / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4050, 6 ГБ / at media_dir/________ASUS_TUF_Gaming_A15_FA507NU-LP105__90NR0EB8-M00BZ0__Jaeger_Gray___15.6__IPS_Full_HD_144______AMD_Ryzen_5_7535HS___RAM_16______SSD_512______nVidia_GeForce_RTX_4050__6_____.jpg
I, [2024-11-10T03:51:51.061802 #36864]  INFO -- : Item initialized with name: Ноутбук ASUS TUF Gaming A15 FA507NU-LP105 (90NR0EB8-M00BZ0) Jaeger Gray / 15.6" IPS Full HD 144 Гц / AMD Ryzen 5 7535HS / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4050, 6 ГБ /, price: 39999, rating: 4.90909, rating_amount: 12, image_path: https://content1.rozetka.com.ua/goods/images/big/447705424.jpg
I, [2024-11-10T03:51:51.061839 #36864]  INFO -- : Item added: Item Details - name: Ноутбук ASUS TUF Gaming A15 FA507NU-LP105 (90NR0EB8-M00BZ0) Jaeger Gray / 15.6" IPS Full HD 144 Гц / AMD Ryzen 5 7535HS / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4050, 6 ГБ /, price: 39999, rating: 4.90909, rating_amount: 12, image_path: https://content1.rozetka.com.ua/goods/images/big/447705424.jpg
I, [2024-11-10T03:51:53.646871 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/acer-nhqmmeu002/p389616495/
I, [2024-11-10T03:51:54.466148 #36864]  INFO -- : Saved image for Ноутбук HP Victus Gaming Laptop 15-fa0022ua (A2BK1EA) Performance Blue / 15.6" IPS Full HD 144 Гц / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / + Комплект дротовий Piko 4 в 1 GX200 USB у подарунок! at media_dir/________HP_Victus_Gaming_Laptop_15-fa0022ua__A2BK1EA__Performance_Blue___15.6__IPS_Full_HD_144______Intel_Core_i5-12450H___RAM_16______SSD_512______nVidia_GeForce_RTX_3050__4__________________________Piko_4___1_GX200_USB_____________.jpg
I, [2024-11-10T03:51:54.466257 #36864]  INFO -- : Item initialized with name: Ноутбук HP Victus Gaming Laptop 15-fa0022ua (A2BK1EA) Performance Blue / 15.6" IPS Full HD 144 Гц / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / + Комплект дротовий Piko 4 в 1 GX200 USB у подарунок!, price: 33999, rating: 4.875, rating_amount: 9, image_path: https://content.rozetka.com.ua/goods/images/big/465332512.jpg
I, [2024-11-10T03:51:54.466310 #36864]  INFO -- : Item added: Item Details - name: Ноутбук HP Victus Gaming Laptop 15-fa0022ua (A2BK1EA) Performance Blue / 15.6" IPS Full HD 144 Гц / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / + Комплект дротовий Piko 4 в 1 GX200 USB у подарунок!, price: 33999, rating: 4.875, rating_amount: 9, image_path: https://content.rozetka.com.ua/goods/images/big/465332512.jpg
I, [2024-11-10T03:52:01.264159 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/hp-a71gjea/p444293930/
I, [2024-11-10T03:52:02.378262 #36864]  INFO -- : Saved image for Ноутбук Acer Aspire 7 A715-76G-560W (NH.QMMEU.002) Charcoal Black / 15.6" IPS Full HD / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / Підсвітка клавіатури + 1000 бонусних ₴ за відеовідгук at media_dir/________Acer_Aspire_7_A715-76G-560W__NH.QMMEU.002__Charcoal_Black___15.6__IPS_Full_HD___Intel_Core_i5-12450H___RAM_16______SSD_512______nVidia_GeForce_RTX_3050__4_____________________________1000__________________________.jpg
I, [2024-11-10T03:52:02.378338 #36864]  INFO -- : Item initialized with name: Ноутбук Acer Aspire 7 A715-76G-560W (NH.QMMEU.002) Charcoal Black / 15.6" IPS Full HD / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / Підсвітка клавіатури + 1000 бонусних ₴ за відеовідгук, price: 32999, rating: 4.473685, rating_amount: 292, image_path: https://content2.rozetka.com.ua/goods/images/big/362592851.jpg
I, [2024-11-10T03:52:02.378391 #36864]  INFO -- : Item added: Item Details - name: Ноутбук Acer Aspire 7 A715-76G-560W (NH.QMMEU.002) Charcoal Black / 15.6" IPS Full HD / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 3050, 4 ГБ / Підсвітка клавіатури + 1000 бонусних ₴ за відеовідгук, price: 32999, rating: 4.473685, rating_amount: 292, image_path: https://content2.rozetka.com.ua/goods/images/big/362592851.jpg
I, [2024-11-10T03:52:05.862194 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/lenovo-82xq00l4ra/p449732579/
I, [2024-11-10T03:52:06.856808 #36864]  INFO -- : Saved image for Ноутбук HP Laptop 15-fd0110ua (A71GJEA) Natural Silver at media_dir/________HP_Laptop_15-fd0110ua__A71GJEA__Natural_Silver.jpg
I, [2024-11-10T03:52:06.856876 #36864]  INFO -- : Item initialized with name: Ноутбук HP Laptop 15-fd0110ua (A71GJEA) Natural Silver, price: 21999, rating: 4.333335, rating_amount: 3, image_path: https://content.rozetka.com.ua/goods/images/big/459073214.jpg
I, [2024-11-10T03:52:06.856922 #36864]  INFO -- : Item added: Item Details - name: Ноутбук HP Laptop 15-fd0110ua (A71GJEA) Natural Silver, price: 21999, rating: 4.333335, rating_amount: 3, image_path: https://content.rozetka.com.ua/goods/images/big/459073214.jpg
I, [2024-11-10T03:52:10.452322 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/asus-90nr0je7-m004j0/p419774217/
I, [2024-11-10T03:52:11.369316 #36864]  INFO -- : Saved image for Ноутбук Lenovo IdeaPad Slim 3 15AMN8 (82XQ00L4RA) Arctic Grey / 15.6" IPS Full HD / AMD Ryzen 5 7520U / RAM 16 ГБ / SSD 512 ГБ / С подсветкой клавиатуры at media_dir/________Lenovo_IdeaPad_Slim_3_15AMN8__82XQ00L4RA__Arctic_Grey___15.6__IPS_Full_HD___AMD_Ryzen_5_7520U___RAM_16______SSD_512_____________________________.jpg
I, [2024-11-10T03:52:11.369361 #36864]  INFO -- : Item initialized with name: Ноутбук Lenovo IdeaPad Slim 3 15AMN8 (82XQ00L4RA) Arctic Grey / 15.6" IPS Full HD / AMD Ryzen 5 7520U / RAM 16 ГБ / SSD 512 ГБ / С подсветкой клавиатуры, price: 20499, rating: 5.0, rating_amount: 1, image_path: https://content1.rozetka.com.ua/goods/images/big/471124009.jpg
I, [2024-11-10T03:52:11.369392 #36864]  INFO -- : Item added: Item Details - name: Ноутбук Lenovo IdeaPad Slim 3 15AMN8 (82XQ00L4RA) Arctic Grey / 15.6" IPS Full HD / AMD Ryzen 5 7520U / RAM 16 ГБ / SSD 512 ГБ / С подсветкой клавиатуры, price: 20499, rating: 5.0, rating_amount: 1, image_path: https://content1.rozetka.com.ua/goods/images/big/471124009.jpg
I, [2024-11-10T03:52:14.755438 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/lenovo-83gs00b6ra/p442928516/
I, [2024-11-10T03:52:15.817994 #36864]  INFO -- : Saved image for Ноутбук ASUS TUF Gaming A15 FA506NF-HN053 (90NR0JE7-M004J0) Graphite Black + Фірмовий рюкзак / 15.6" IPS Full HD 144 Гц / AMD Ryzen 5 7535HS / RAM 16 ГБ / SSD 512 ГБ / NVIDIA GeForce RTX 2050, 4 ГБ at media_dir/________ASUS_TUF_Gaming_A15_FA506NF-HN053__90NR0JE7-M004J0__Graphite_Black_____________________15.6__IPS_Full_HD_144______AMD_Ryzen_5_7535HS___RAM_16______SSD_512______NVIDIA_GeForce_RTX_2050__4___.jpg
I, [2024-11-10T03:52:15.818289 #36864]  INFO -- : Item initialized with name: Ноутбук ASUS TUF Gaming A15 FA506NF-HN053 (90NR0JE7-M004J0) Graphite Black + Фірмовий рюкзак / 15.6" IPS Full HD 144 Гц / AMD Ryzen 5 7535HS / RAM 16 ГБ / SSD 512 ГБ / NVIDIA GeForce RTX 2050, 4 ГБ, price: 31999, rating: 4.894735, rating_amount: 21, image_path: https://content.rozetka.com.ua/goods/images/big/412357185.jpg
I, [2024-11-10T03:52:15.818328 #36864]  INFO -- : Item added: Item Details - name: Ноутбук ASUS TUF Gaming A15 FA506NF-HN053 (90NR0JE7-M004J0) Graphite Black + Фірмовий рюкзак / 15.6" IPS Full HD 144 Гц / AMD Ryzen 5 7535HS / RAM 16 ГБ / SSD 512 ГБ / NVIDIA GeForce RTX 2050, 4 ГБ, price: 31999, rating: 4.894735, rating_amount: 21, image_path: https://content.rozetka.com.ua/goods/images/big/412357185.jpg
I, [2024-11-10T03:52:18.684962 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/hp-a2bk0ea/p444256466/
I, [2024-11-10T03:52:19.590457 #36864]  INFO -- : Saved image for Ноутбук Lenovo LOQ 15IAX9 (83GS00B6RA) Luna Grey / 15.6" IPS Full HD 144 Гц / Intel Core i5-12450HX / RAM 24 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3050, 6 ГБ / at media_dir/________Lenovo_LOQ_15IAX9__83GS00B6RA__Luna_Grey___15.6__IPS_Full_HD_144______Intel_Core_i5-12450HX___RAM_24______SSD_1______nVidia_GeForce_RTX_3050__6_____.jpg
I, [2024-11-10T03:52:19.590559 #36864]  INFO -- : Item initialized with name: Ноутбук Lenovo LOQ 15IAX9 (83GS00B6RA) Luna Grey / 15.6" IPS Full HD 144 Гц / Intel Core i5-12450HX / RAM 24 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3050, 6 ГБ /, price: 40499, rating: 5.0, rating_amount: 16, image_path: https://content.rozetka.com.ua/goods/images/big/455774591.jpg
I, [2024-11-10T03:52:19.590613 #36864]  INFO -- : Item added: Item Details - name: Ноутбук Lenovo LOQ 15IAX9 (83GS00B6RA) Luna Grey / 15.6" IPS Full HD 144 Гц / Intel Core i5-12450HX / RAM 24 ГБ / SSD 1 ТБ / nVidia GeForce RTX 3050, 6 ГБ /, price: 40499, rating: 5.0, rating_amount: 16, image_path: https://content.rozetka.com.ua/goods/images/big/455774591.jpg
I, [2024-11-10T03:52:23.628714 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/apple-macbook-air-136-m2-256gb-2022-space-gray/p343424014/
I, [2024-11-10T03:52:24.781665 #36864]  INFO -- : Saved image for Ноутбук HP Pavilion 15-eh3020ua (A2BK0EA) Fog Blue / 15.6” IPS Full HD / AMD Ryzen 5 7530U / RAM 16 ГБ / SSD 512 ГБ / Windows 11 Home at media_dir/________HP_Pavilion_15-eh3020ua__A2BK0EA__Fog_Blue___15.6__IPS_Full_HD___AMD_Ryzen_5_7530U___RAM_16______SSD_512______Windows_11_Home.jpg
I, [2024-11-10T03:52:24.781713 #36864]  INFO -- : Item initialized with name: Ноутбук HP Pavilion 15-eh3020ua (A2BK0EA) Fog Blue / 15.6” IPS Full HD / AMD Ryzen 5 7530U / RAM 16 ГБ / SSD 512 ГБ / Windows 11 Home, price: 27999, rating: 5.0, rating_amount: 4, image_path: https://content1.rozetka.com.ua/goods/images/big/459057256.jpg
I, [2024-11-10T03:52:24.781739 #36864]  INFO -- : Item added: Item Details - name: Ноутбук HP Pavilion 15-eh3020ua (A2BK0EA) Fog Blue / 15.6” IPS Full HD / AMD Ryzen 5 7530U / RAM 16 ГБ / SSD 512 ГБ / Windows 11 Home, price: 27999, rating: 5.0, rating_amount: 4, image_path: https://content1.rozetka.com.ua/goods/images/big/459057256.jpg
I, [2024-11-10T03:52:29.004025 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/acer-nhqm0eu00d/p399417762/
I, [2024-11-10T03:52:30.263831 #36864]  INFO -- : Saved image for Ноутбук Apple MacBook Air 13.6" M2 8/256GB 2022 (MLXW3UA/A) Space Gray at media_dir/________Apple_MacBook_Air_13.6__M2_8_256GB_2022__MLXW3UA_A__Space_Gray.jpg
I, [2024-11-10T03:52:30.263947 #36864]  INFO -- : Item initialized with name: Ноутбук Apple MacBook Air 13.6" M2 8/256GB 2022 (MLXW3UA/A) Space Gray, price: 48499, rating: 4.575, rating_amount: 59, image_path: https://content2.rozetka.com.ua/goods/images/big/269256825.jpg
I, [2024-11-10T03:52:30.264030 #36864]  INFO -- : Item added: Item Details - name: Ноутбук Apple MacBook Air 13.6" M2 8/256GB 2022 (MLXW3UA/A) Space Gray, price: 48499, rating: 4.575, rating_amount: 59, image_path: https://content2.rozetka.com.ua/goods/images/big/269256825.jpg
I, [2024-11-10T03:52:33.088152 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/lenovo-82qd00jara/p452391086/
I, [2024-11-10T03:52:34.158302 #36864]  INFO -- : Saved image for Ноутбук Acer Nitro 5 AN515-58-539L (NH.QM0EU.00D) Obsidian Black / 15.6" IPS Full HD 144 Гц / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4060, 8 ГБ + 1000 бонусних ₴ за відеовідгук at media_dir/________Acer_Nitro_5_AN515-58-539L__NH.QM0EU.00D__Obsidian_Black___15.6__IPS_Full_HD_144______Intel_Core_i5-12450H___RAM_16______SSD_512______nVidia_GeForce_RTX_4060__8______1000__________________________.jpg
I, [2024-11-10T03:52:34.158430 #36864]  INFO -- : Item initialized with name: Ноутбук Acer Nitro 5 AN515-58-539L (NH.QM0EU.00D) Obsidian Black / 15.6" IPS Full HD 144 Гц / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4060, 8 ГБ + 1000 бонусних ₴ за відеовідгук, price: 48888, rating: 4.666665, rating_amount: 51, image_path: https://content2.rozetka.com.ua/goods/images/big/377969945.jpg
I, [2024-11-10T03:52:34.158475 #36864]  INFO -- : Item added: Item Details - name: Ноутбук Acer Nitro 5 AN515-58-539L (NH.QM0EU.00D) Obsidian Black / 15.6" IPS Full HD 144 Гц / Intel Core i5-12450H / RAM 16 ГБ / SSD 512 ГБ / nVidia GeForce RTX 4060, 8 ГБ + 1000 бонусних ₴ за відеовідгук, price: 48888, rating: 4.666665, rating_amount: 51, image_path: https://content2.rozetka.com.ua/goods/images/big/377969945.jpg
I, [2024-11-10T03:52:37.138295 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/hp-94z26ea/p401441715/
I, [2024-11-10T03:52:38.077574 #36864]  INFO -- : Saved image for Ноутбук Lenovo IdeaPad 1 15IAU7 (82QD00JARA) Cloud Grey / 15.6" IPS / Intel Core i5-1235U / RAM 16 ГБ / SSD 512 ГБ at media_dir/________Lenovo_IdeaPad_1_15IAU7__82QD00JARA__Cloud_Grey___15.6__IPS___Intel_Core_i5-1235U___RAM_16______SSD_512___.jpg
I, [2024-11-10T03:52:38.077662 #36864]  INFO -- : Item initialized with name: Ноутбук Lenovo IdeaPad 1 15IAU7 (82QD00JARA) Cloud Grey / 15.6" IPS / Intel Core i5-1235U / RAM 16 ГБ / SSD 512 ГБ, price: 22499, rating: 4.0, rating_amount: 1, image_path: https://content1.rozetka.com.ua/goods/images/big/476568545.jpg
I, [2024-11-10T03:52:38.077703 #36864]  INFO -- : Item added: Item Details - name: Ноутбук Lenovo IdeaPad 1 15IAU7 (82QD00JARA) Cloud Grey / 15.6" IPS / Intel Core i5-1235U / RAM 16 ГБ / SSD 512 ГБ, price: 22499, rating: 4.0, rating_amount: 1, image_path: https://content1.rozetka.com.ua/goods/images/big/476568545.jpg
I, [2024-11-10T03:52:41.103398 #36864]  INFO -- : Checking URL response: https://rozetka.com.ua/ua/acer-nxk6seu00m/p396244794/
I, [2024-11-10T03:52:42.028326 #36864]  INFO -- : Saved image for Ноутбук HP Laptop 17-cn2016ua (94Z26EA) Natural Silver / 17.3” IPS Full HD / Intel Core i3-1215U / RAM 16 ГБ / SSD 512 ГБ at media_dir/________HP_Laptop_17-cn2016ua__94Z26EA__Natural_Silver___17.3__IPS_Full_HD___Intel_Core_i3-1215U___RAM_16______SSD_512___.jpg
I, [2024-11-10T03:52:42.028474 #36864]  INFO -- : Item initialized with name: Ноутбук HP Laptop 17-cn2016ua (94Z26EA) Natural Silver / 17.3” IPS Full HD / Intel Core i3-1215U / RAM 16 ГБ / SSD 512 ГБ, price: 21999, rating: 4.651165000000001, rating_amount: 46, image_path: https://content1.rozetka.com.ua/goods/images/big/375426669.jpg
